Time,Sofa,Dining,Balcony_S,Fridge,Study room,GBR,Balcony_B,MBR,Kitchen,TV stand ,,Sofa IORatio,Dining IORatio,Fridge IORatio,Study IORatio,GBR IORatio,MBR IORatio,Kitchen IORatio,TV IORatio
00:22:00,26.84848485,37.88333333,28.09722222,31.58333333,30.86666667,46.7,32.31333333,33.80392157,31.88333333,29.8,,0.955556554,1.348294612,1.124073159,1.098566485,1.662086011,1.203105464,1.134750371,1.060603065
00:23:00,26.15151515,38.11666667,27.98611111,35.01666667,29.11666667,46.63333333,34.23,32.31372549,32.48333333,31.08333333,,0.934446199,1.361985112,1.251215881,1.040397022,1.66630273,1.15463436,1.160694789,1.110669975
00:24:00,27.59090909,37.36666667,28.36111111,33.7,31.46666667,45.61666667,30.23,33.09803922,30.88333333,29.7,,0.972843024,1.317531832,1.188246817,1.10950049,1.608423115,1.167021951,1.088932419,1.047208619
00:25:00,27.45454545,37.53333333,28.26388889,32.03333333,30.65,46.16666667,32.89666667,33.05882353,32.16666667,30.63333333,,0.971364753,1.327960688,1.133366093,1.084422604,1.633415233,1.169648793,1.138083538,1.083832924
00:26:00,27.96969697,38.01666667,27.68055556,33.08333333,31.51666667,44.4,32.83,32.98039216,32.01666667,30.13333333,,1.010445651,1.373406924,1.195183141,1.138585048,1.604014049,1.191464242,1.156648269,1.088610135
00:27:00,28.01515152,37.35,27.52777778,34.4,30.63333333,46.63333333,33.73,33.58823529,31.73333333,28.06666667,,1.017704798,1.356811302,1.249646821,1.112815338,1.694046418,1.220157892,1.152774975,1.019576186
00:28:00,27.98484848,37.2,28.81944444,35.61666667,30.31666667,45.06666667,34.33,32.60784314,31.65,31.68333333,,0.971040526,1.290795181,1.235855422,1.051951807,1.563759036,1.13145287,1.098216867,1.099373494
00:29:00,27.98484848,36.78333333,27.59722222,33.13333333,30.35,46.21666667,32.63,33.54901961,31.91666667,31.51666667,,1.014045843,1.332863613,1.200603926,1.099748364,1.674685455,1.215666538,1.156517363,1.14202315
00:30:00,27.3030303,38.08333333,26.5,33.71666667,31.26666667,46.01666667,32.99666667,33.37254902,32.2,30.5,,1.03030303,1.437106918,1.272327044,1.179874214,1.736477987,1.259341472,1.21509434,1.150943396
00:31:00,27.10606061,37.86666667,26.88888889,30.78333333,30.06666667,45.1,34.34666667,35.90196078,32.48333333,30.48333333,,1.008076634,1.408264463,1.144834711,1.118181818,1.677272727,1.335196889,1.208057851,1.133677686
00:32:00,26.81818182,37.4,27.38888889,32.93333333,30.95,45.33333333,34.24666667,35.68627451,31.9,29.91666667,,0.979162825,1.365517241,1.202434077,1.130020284,1.655172414,1.302947142,1.164705882,1.092292089
00:33:00,27.48484848,37.46666667,29,33.8,30.91666667,44.9,34.48,31.41176471,32.4,28.05,,0.947753396,1.291954023,1.165517241,1.066091954,1.548275862,1.0831643,1.117241379,0.967241379
00:34:00,27.84848485,39.35,28.34722222,33.41666667,32.01666667,44.36666667,31.58,33.66666667,30.86666667,30.31666667,,0.982406129,1.388143067,1.178833905,1.12944635,1.56511514,1.187653111,1.088878001,1.069475747
00:35:00,28.12121212,37.33333333,28.18055556,34,31.51666667,46.81666667,33.44666667,32.74509804,31.53333333,30.25,,0.997894171,1.324790537,1.206505668,1.11838344,1.661310991,1.161974893,1.118974864,1.07343519
00:36:00,26.87878788,38.38333333,28.06944444,34.01666667,30.1,46.71666667,32.31333333,34.76470588,32.15,31.38333333,,0.957581755,1.36744186,1.211875309,1.072340426,1.664324592,1.2385249,1.145373577,1.118060366
00:37:00,26.86363636,37.61666667,27.5,33.18333333,30.8,44.25,32.91333333,34.50980392,32.3,30.96666667,,0.976859504,1.367878788,1.206666667,1.12,1.609090909,1.254901961,1.174545455,1.126060606
00:38:00,27.18181818,37.58333333,27.51388889,33.76666667,29.7,45.6,34.54666667,34.41176471,31.56666667,30.65,,0.987930797,1.365976779,1.22725896,1.079454821,1.657344775,1.250705229,1.147299344,1.113982837
00:39:00,27.13636364,37.51666667,27.375,32.55,31.13333333,46.01666667,32.09666667,33.29411765,30.55,30.98333333,,0.99128269,1.370471842,1.189041096,1.137290715,1.680974125,1.216223476,1.115981735,1.131811263
00:40:00,28,37.71666667,28.77777778,34.66666667,30.61666667,46.61666667,32.61333333,33.37254902,30.46666667,31.08333333,,0.972972973,1.310617761,1.204633205,1.063899614,1.61988417,1.159663866,1.058687259,1.08011583
00:41:00,28.57575758,36.33333333,27.06944444,34.51666667,30.5,46.06666667,34.34666667,34.43137255,31.56666667,30.58333333,,1.055646252,1.342226783,1.275115444,1.126731657,1.701795793,1.271964507,1.16613648,1.129810159
00:42:00,27.96969697,37.31666667,27.59722222,33.93333333,32.33333333,46.93333333,32.46333333,32.88235294,30.95,29.1,,1.01349682,1.35218923,1.22959235,1.171615501,1.700654253,1.191509518,1.121489683,1.054453951
00:43:00,27.95454545,37,28.26388889,34.16666667,30.43333333,45.33333333,33.49666667,34.15686275,31.7,30.08333333,,0.989055171,1.309090909,1.208845209,1.076756757,1.603931204,1.208498338,1.121572482,1.064373464
00:44:00,27.31818182,36.4,27.09722222,33.96666667,29.61666667,45.1,32.08,34.58823529,32.88333333,29.1,,1.008154326,1.343311123,1.25351102,1.09297796,1.664377242,1.276449483,1.213531522,1.073910815
00:45:00,27.37878788,37.96666667,28.36111111,33.66666667,30.95,44.51666667,34.64666667,35.49019608,33.25,31.46666667,,0.965363725,1.338687561,1.187071499,1.091283056,1.56963761,1.251368324,1.17238002,1.10950049
00:46:00,27.54545455,37.3,28.52777778,33.65,30.75,46.4,32.43,35.2745098,32.86666667,30.65,,0.965566079,1.307497566,1.179552093,1.077896787,1.626484907,1.236496936,1.152093476,1.074391431
00:47:00,27.92424242,35.55,27.93055556,32.26666667,29.23333333,44.88333333,32.56333333,34.23529412,32.75,31.15,,0.99977397,1.272799602,1.155246146,1.046643461,1.606961711,1.225729078,1.17255097,1.115266037
00:48:00,26.65151515,36.7,28.08333333,34.18333333,30.08333333,45.2,30.71333333,33.39215686,33.25,28.86666667,,0.949015376,1.306824926,1.217210682,1.071216617,1.609495549,1.189038227,1.183976261,1.027893175
00:49:00,27.13636364,38.08333333,27.75,33.5,30.86666667,46.95,32.34666667,33.47058824,32.26666667,28.76666667,,0.977886978,1.372372372,1.207207207,1.112312312,1.691891892,1.206147324,1.162762763,1.036636637
00:50:00,26.95454545,38.53333333,27.5,33.8,30.43333333,44.93333333,32.84666667,32.8627451,31.26666667,30.96666667,,0.980165289,1.401212121,1.229090909,1.106666667,1.633939394,1.195008913,1.136969697,1.126060606
00:51:00,26.43939394,37.68333333,27.86111111,33.28333333,30.08333333,44.85,33.33,33.92156863,32.6,29.46666667,,0.948971268,1.352542373,1.194616152,1.079760718,1.609770688,1.217523899,1.170089731,1.057627119
00:52:00,28.04545455,37.06666667,27.72222222,32.68333333,30.25,47.26666667,33.66333333,36.1372549,31.41666667,30.31666667,,1.011659683,1.337074148,1.178957916,1.091182365,1.70501002,1.303548273,1.133266533,1.093587174
00:53:00,27.65151515,37.13333333,27.875,31.96666667,29.93333333,45.98333333,33.06333333,33.21568627,32.45,30.45,,0.991982606,1.332137519,1.146786248,1.073841555,1.649626308,1.191594126,1.164125561,1.092376682
00:54:00,26.74242424,38.4,28.88888889,31.05,29.96666667,47.05,32.84666667,33.62745098,31.26666667,30.25,,0.925699301,1.329230769,1.074807692,1.037307692,1.628653846,1.164027149,1.082307692,1.047115385
00:55:00,26.92424242,37.8,28.02777778,33.2,28.78333333,44.35,33.68,33.05882353,31.28333333,30.05,,0.960627084,1.348662042,1.184539148,1.026957384,1.582358771,1.179502128,1.116154609,1.072150644
00:56:00,26.90909091,37.93333333,27.51388889,33.96666667,30.35,45.25,33.28,30.92156863,33.26666667,30.91666667,,0.978018448,1.378697627,1.234528016,1.103079253,1.644623927,1.123853075,1.20908632,1.123674912
00:57:00,27.96969697,37.71666667,27.70833333,31.05,31.76666667,47.15,32.08,34.35294118,30.55,30.36666667,,1.009432673,1.361203008,1.120601504,1.146466165,1.701654135,1.239805396,1.102556391,1.09593985
00:58:00,26.53030303,38.23333333,27.83333333,33,29.75,44.96666667,34.39666667,33.94117647,29.13333333,30.06666667,,0.95318454,1.373652695,1.185628743,1.068862275,1.615568862,1.219443466,1.046706587,1.080239521
00:59:00,27.68181818,37.81666667,27.44444444,31.55,30.76666667,45.73333333,33.49666667,31.35294118,31.8,29.68333333,,1.008649245,1.377935223,1.149595142,1.121052632,1.666396761,1.142414861,1.158704453,1.081578947
01:00:00,27.3030303,36.5,27.05555556,32.21666667,30.7,47.16666667,32.81333333,33.74509804,29.55,29.45,,1.009146911,1.349075975,1.190759754,1.134702259,1.743326489,1.247252084,1.092197125,1.088501027
01:01:00,26.86363636,36.51666667,28.125,31,30.25,45.33333333,34.53,34.43137255,32.53333333,28.55,,0.955151515,1.29837037,1.102222222,1.075555556,1.611851852,1.22422658,1.156740741,1.015111111
01:02:00,27.54545455,37.31666667,26.625,33.3,29.65,45.78333333,32.94666667,33.54901961,31.13333333,30.45,,1.034571063,1.401564945,1.250704225,1.113615023,1.719561815,1.260057074,1.169327074,1.143661972
01:03:00,26.63636364,37.26666667,28.20833333,31.18333333,30.83333333,45.2,33.24666667,33.39215686,30.55,29,,0.944272862,1.3211226,1.105465288,1.093057607,1.602363368,1.183769224,1.083013294,1.028064993
01:04:00,27.87878788,37.86666667,26.86111111,30.95,30.13333333,43.78333333,33.18,34.01960784,32.21666667,29.41666667,,1.037886622,1.409720786,1.152223371,1.121820062,1.629989659,1.266500395,1.199379524,1.095139607
01:05:00,26.24242424,38.26666667,26.625,32.68333333,28.78333333,46.31666667,32.99666667,34.94117647,31.9,29.55,,0.985630957,1.437245696,1.227543036,1.081064163,1.739593114,1.312344656,1.198122066,1.109859155
01:06:00,27.21212121,37.38333333,28.09722222,34.45,29.86666667,47.16666667,34.71333333,34.98039216,32.48333333,30.96666667,,0.968498629,1.330499259,1.226099852,1.062975779,1.678695007,1.244976883,1.156104795,1.102125556
01:07:00,26.46969697,37.36666667,28.73611111,30.55,28.58333333,44.96666667,33.63,34.21568627,33.83333333,30.23333333,,0.921130102,1.300338328,1.063122281,0.994683422,1.56481392,1.190686038,1.177380377,1.052102465
01:08:00,27.5,36.85,28.84722222,32.9,30.03333333,44.4,32.79666667,34.25490196,33.33333333,29.63333333,,0.953298026,1.277419355,1.140491093,1.041116996,1.539142995,1.187459288,1.155512759,1.027250843
01:09:00,26.5,37.41666667,28.40277778,30.01666667,29.88333333,46.8,34.06333333,35.88235294,31.88333333,29.38333333,,0.933007335,1.317359413,1.056821516,1.052127139,1.647726161,1.263339566,1.122542787,1.034523227
01:10:00,26.04545455,38.9,27.375,30.28333333,28.73333333,46.1,33.64666667,32.47058824,31,29.35,,0.95143213,1.421004566,1.106240487,1.049619482,1.684018265,1.18614021,1.132420091,1.072146119
01:11:00,25.75757576,38.1,26.875,31.75,28.9,45.95,33.89666667,32.82352941,32.06666667,30.15,,0.958421424,1.417674419,1.181395349,1.075348837,1.709767442,1.221340629,1.193178295,1.121860465
01:12:00,26.62121212,37.05,28.31944444,32.28333333,28.45,45.55,35.06333333,33.2745098,32.48333333,29.88333333,,0.940032993,1.308288377,1.139970574,1.004610103,1.608435508,1.17497043,1.147032859,1.055223149
01:13:00,26.60606061,36.9,28.55555556,31.48333333,30.71666667,46.28333333,34.13,36.37254902,31.15,29,,0.931729749,1.292217899,1.102529183,1.075680934,1.620817121,1.273746853,1.090856031,1.015564202
01:14:00,26.77272727,38.21666667,27.11111111,32.48333333,30.45,45.78333333,31.44666667,36.7254902,32.26666667,29.1,,0.987518629,1.409631148,1.198155738,1.123155738,1.688729508,1.354628737,1.190163934,1.073360656
01:15:00,25.54545455,37.41666667,28.125,32.01666667,28.3,44.26666667,33.94666667,34.25490196,32.68333333,29.05,,0.908282828,1.33037037,1.13837037,1.006222222,1.573925926,1.21795207,1.162074074,1.032888889
01:16:00,27.53030303,36.98333333,28,34.01666667,30.28333333,43.93333333,33.11333333,32.41176471,32.36666667,30.16666667,,0.983225108,1.320833333,1.214880952,1.081547619,1.569047619,1.157563025,1.155952381,1.077380952
01:17:00,25.6969697,37.28333333,27.69444444,32,30.86666667,46.16666667,32.99666667,35.50980392,32,31.16666667,,0.927874533,1.346238716,1.155466399,1.114543631,1.667001003,1.28219954,1.155466399,1.125376128
01:18:00,26.59090909,38.61666667,28.01388889,32.25,30.83333333,46.06666667,33.81333333,35.60784314,32.26666667,30.35,,0.949204489,1.378482895,1.151214675,1.100644522,1.64442241,1.271078188,1.151809618,1.083391175
01:19:00,26.25757576,37.56666667,29.13888889,32.86666667,29.91666667,46.03333333,32.83,34.09803922,31.7,31.23333333,,0.901117948,1.289227836,1.127931363,1.026692088,1.579790276,1.170190097,1.087893232,1.071877979
01:20:00,26.57575758,37.63333333,27.69444444,31.05,29.41666667,44.48333333,34.38,33.58823529,32.8,31,,0.959606091,1.35887663,1.12116349,1.06218656,1.606218656,1.212814915,1.184353059,1.119358074
01:21:00,26.62121212,36.55,28.20833333,31.85,30.26666667,43.88333333,33.38,34.56862745,31.13333333,30.46666667,,0.943735733,1.295716396,1.129098966,1.072968981,1.555686854,1.225475715,1.103692762,1.080059084
01:22:00,27.81818182,36.65,27.52777778,33.23333333,28.83333333,46.26666667,33.08,34.49019608,32.7,31.08333333,,1.010549491,1.331382442,1.207265388,1.047426842,1.680726539,1.252923369,1.187891019,1.129162462
01:23:00,26.36363636,38.36666667,29.02777778,33.5,28.76666667,45.71666667,33.69666667,34.45098039,30.55,31.08333333,,0.908220966,1.321722488,1.154066986,0.991004785,1.57492823,1.186828033,1.052440191,1.070813397
01:24:00,26.53030303,38.68333333,28.94444444,31.05,28.26666667,45.2,33.06333333,33.35294118,31.65,31.16666667,,0.916593963,1.33646833,1.072744722,0.976583493,1.561612284,1.152308908,1.093474088,1.076775432
01:25:00,27.12121212,37.55,28.56944444,31.1,30.03333333,44.78333333,34.38,32.35294118,33.05,30.36666667,,0.949308348,1.314341274,1.088575596,1.051239669,1.567525523,1.132431582,1.156830335,1.062907146
01:26:00,28.04545455,37.28333333,27.88888889,33.45,31.18333333,45.61666667,33.69666667,33.76470588,32.98333333,31.66666667,,1.005613908,1.33685259,1.19940239,1.11812749,1.635657371,1.210686665,1.182669323,1.135458167
01:27:00,27.68181818,38.65,29.16666667,33.26666667,29.66666667,44.71666667,32.34666667,33.92156863,32.6,30.48333333,,0.949090909,1.325142857,1.140571429,1.017142857,1.533142857,1.16302521,1.117714286,1.045142857
01:28:00,27.63636364,37.56666667,28.04166667,33.5,31.08333333,47.11666667,33.13,34.19607843,32.91666667,30.45,,0.9855464,1.339673105,1.194650817,1.108469539,1.680237741,1.219473822,1.17384844,1.085884101
01:29:00,27.45454545,37.53333333,27.18055556,33.5,28.2,44.58333333,33.74666667,34.94117647,31.68333333,30.46666667,,1.010080364,1.380889116,1.232498723,1.037506387,1.640265713,1.285521056,1.165661727,1.120899336
01:30:00,27.74242424,37.61666667,28.55555556,32.9,27.2,45.2,33.08,34.29411765,31.13333333,30.43333333,,0.971524584,1.317315175,1.152140078,0.952529183,1.582879377,1.200961318,1.090272374,1.065758755
01:31:00,26.96969697,37.53333333,28.97222222,33.21666667,29.66666667,44.81666667,35.31333333,33.47058824,31.5,31.58333333,,0.930881199,1.295493768,1.146500479,1.023969319,1.546883988,1.15526479,1.087248322,1.09012464
01:32:00,28.13636364,38.6,28.66666667,32.91666667,28.18333333,45.6,32.48,34.90196078,31.13333333,30.6,,0.981501057,1.346511628,1.148255814,0.983139535,1.590697674,1.21751026,1.086046512,1.06744186
01:33:00,27.3030303,37.1,28.61111111,32.28333333,29.2,45.35,32.74666667,33.70588235,31.25,30.36666667,,0.954280671,1.296699029,1.128349515,1.020582524,1.585048544,1.178069674,1.09223301,1.061359223
01:34:00,28.59090909,38.08333333,28.79166667,32.68333333,28.83333333,45.7,34.51333333,34.88235294,32.45,29.56666667,,0.993027233,1.322720695,1.135166425,1.001447178,1.587264834,1.211543373,1.127062229,1.026917511
01:35:00,27.83333333,37.46666667,29.11111111,33.6,30.4,45.25,32.38,36.25490196,31.73333333,31.05,,0.95610687,1.287022901,1.154198473,1.044274809,1.554389313,1.245397396,1.090076336,1.066603053
01:36:00,26.8030303,37.88333333,28.76388889,32.7,28.61666667,44.36666667,31.34666667,33.33333333,31.4,31,,0.931829156,1.317044906,1.136842105,0.9948817,1.542443264,1.158860454,1.091646548,1.077740222
01:37:00,26.84848485,37.35,27.01388889,34.4,28.41666667,45.28333333,31.48,35.90196078,32.7,31,,0.993877074,1.382622108,1.273419023,1.051928021,1.676298201,1.3290186,1.210488432,1.147557841
01:38:00,26.54545455,37.35,28.73611111,32.25,30.96666667,43.78333333,33.38,34.43137255,32.63333333,30.01666667,,0.923766422,1.299758337,1.122281295,1.07762204,1.523634606,1.198191795,1.135621073,1.044562591
01:39:00,25.78787879,39.1,28.16666667,31.2,29.31666667,44.05,33.79666667,34.8627451,32,31.18333333,,0.915545992,1.38816568,1.107692308,1.040828402,1.563905325,1.237730595,1.136094675,1.107100592
01:40:00,28.78787879,37.93333333,29.84722222,30.66666667,29.6,46.91666667,35.49666667,33.64705882,32.21666667,31.63333333,,0.964507805,1.270916705,1.02745463,0.991717078,1.571893904,1.127309556,1.079385761,1.059841787
01:41:00,27.15151515,37.71666667,28.75,32.2,29.28333333,44.86666667,34.41333333,33.37254902,31.45,30.15,,0.944400527,1.311884058,1.12,1.018550725,1.56057971,1.160784314,1.093913043,1.048695652
01:42:00,27.12121212,38.25,29.47222222,32.63333333,30.88333333,45.53333333,32.63,35.52941176,31.13333333,30.18333333,,0.920229629,1.297832234,1.107257304,1.047879359,1.544957587,1.205521983,1.056361923,1.024128181
01:43:00,27.98484848,38.95,28.41666667,34.05,28.25,45.58333333,32.58,32.03921569,32.51666667,32.08333333,,0.984804052,1.370674487,1.198240469,0.994134897,1.604105572,1.127479731,1.144281525,1.129032258
01:44:00,27.40909091,38.45,28.125,32.56666667,26.58333333,45.1,33.46333333,33.43137255,32.63333333,31.96666667,,0.974545455,1.367111111,1.157925926,0.945185185,1.603555556,1.188671024,1.160296296,1.136592593
01:45:00,27.18181818,39.25,28.94444444,33.31666667,30.75,44,31.93,34.68627451,31.61666667,31.48333333,,0.939103123,1.356046065,1.151055662,1.062380038,1.520153551,1.198374167,1.092322457,1.087715931
01:46:00,27.63636364,39.83333333,27.88888889,33.66666667,29.73333333,45.78333333,33.13,34.80392157,33.36666667,32.41666667,,0.99094531,1.428286853,1.207171315,1.066135458,1.641633466,1.247949379,1.196414343,1.162350598
01:47:00,27.54545455,38.1,28.08333333,32.11666667,30.48333333,46.26666667,32.93,34.62745098,32.76666667,31.41666667,,0.980847046,1.356676558,1.143620178,1.085459941,1.647477745,1.233024961,1.166765579,1.118694362
01:48:00,27.09090909,38.88333333,28.20833333,32.25,30.48333333,45.45,33.78,35.49019608,30.8,32.1,,0.960386733,1.378434269,1.143279173,1.080649926,1.611225997,1.258145799,1.091875923,1.137961595
01:49:00,28.06060606,39.3,28.25,32.35,28.45,46,32.68,35.64705882,32.68333333,30.75,,0.99329579,1.391150442,1.145132743,1.007079646,1.628318584,1.26184279,1.156932153,1.088495575
01:50:00,26.96969697,38.8,28.55555556,31.85,28.96666667,43.96666667,33.68,33.82352941,31.48333333,32,,0.944464096,1.358754864,1.11536965,1.014396887,1.539688716,1.184481575,1.102529183,1.120622568
01:51:00,27.51515152,39.25,29.45833333,32.9,28.25,45.16666667,33.83,34.70588235,32.26666667,30.73333333,,0.934036261,1.332390382,1.116831683,0.958981612,1.533239038,1.17813462,1.09533239,1.043281471
01:52:00,27.43939394,38.31666667,28.5,32.83333333,29.7,46.46666667,34.44666667,35.98039216,30.53333333,32.58333333,,0.962785752,1.344444444,1.152046784,1.042105263,1.630409357,1.2624699,1.071345029,1.143274854
01:53:00,27.43939394,37.48333333,29.70833333,34.26666667,29.03333333,44.7,32.63,34.58823529,29.86666667,29.96666667,,0.923626163,1.26171108,1.153436185,0.977279102,1.504628331,1.164260375,1.005329593,1.008695652
01:54:00,27.06060606,38.75,29.40277778,33.41666667,30.13333333,46.4,32.84666667,34.70588235,30.75,29.96666667,,0.920341822,1.317902692,1.136513935,1.024846481,1.578082192,1.180360666,1.045819556,1.019178082
01:55:00,27.77272727,38.43333333,28.72222222,32.23333333,29.91666667,44.33333333,35.54666667,35.25490196,32.96666667,31.98333333,,0.966942149,1.338104449,1.122243714,1.041586074,1.543520309,1.227443395,1.147775629,1.113539652
01:56:00,26.87878788,38.73333333,28.80555556,34.46666667,30.23333333,46.61666667,34.06333333,32.96078431,33.01666667,31.61666667,,0.933111247,1.344648023,1.196528447,1.049566056,1.618322083,1.14425095,1.146190935,1.0975892
01:57:00,26.75757576,39.95,28.61111111,34.38333333,31.28333333,44.11666667,34.16333333,34.78431373,32.31666667,32.85,,0.93521624,1.39631068,1.201747573,1.093398058,1.541941748,1.215762421,1.129514563,1.14815534
01:58:00,28,38.28333333,28.81944444,32.81666667,30.15,45.73333333,32.41333333,33.60784314,32.43333333,31.53333333,,0.971566265,1.328385542,1.138698795,1.046168675,1.586891566,1.166151665,1.12539759,1.094168675
01:59:00,27.34848485,39.4,27.51388889,33.58333333,30.25,44.08333333,35.61333333,33.11764706,32.28333333,30.05,,0.993988344,1.432004038,1.220595659,1.099444725,1.6022211,1.203670161,1.173346795,1.092175669
02:00:00,29.25757576,37.5,27.58333333,31.23333333,29.43333333,45.08333333,35.41333333,34.19607843,31.56666667,31.33333333,,1.060697611,1.359516616,1.132326284,1.067069486,1.634441088,1.239736982,1.144410876,1.135951662
02:01:00,27.98484848,38.65,27.20833333,33.4,30.3,45.35,34.39666667,33.60784314,32.6,31.55,,1.028539607,1.420520674,1.227565084,1.113629403,1.66676876,1.235204036,1.198162328,1.15957121
02:02:00,27.10606061,38.45,29.05555556,33.31666667,28.96666667,45.46666667,35.24666667,34.11764706,31.2,32.65,,0.932904572,1.32332696,1.14665392,0.996940727,1.564818356,1.174221122,1.073804971,1.123709369
02:03:00,28.68181818,39.83333333,28.95833333,33.81666667,30.08333333,44.21666667,37.18,34.37254902,32.2,32.95,,0.990451275,1.375539568,1.167769784,1.038848921,1.526906475,1.186965722,1.111942446,1.137841727
02:04:00,27.48484848,39.48333333,29.86111111,32.58333333,30.13333333,46.01666667,42.14666667,35.60784314,32.08333333,31.66666667,,0.920422833,1.322232558,1.091162791,1.009116279,1.541023256,1.1924487,1.074418605,1.060465116
02:05:00,27.8030303,38.51666667,29.51388889,31.63333333,27,45.66666667,44.76333333,33.84313725,31.33333333,32.03333333,,0.942032086,1.305035294,1.071811765,0.914823529,1.547294118,1.146685121,1.061647059,1.085364706
